#TYPE Selected.System.Management.Automation.PSCustomObject,,,,,,
Date,Time,AccountName,AccountDomain,SourceAddress,SourcePort,Sharename
8/3/2017,1:17 PM,_APSpotLightSvc,AP1,10.42.156.66,58529,\\*\IPC$
8/3/2017,1:16 PM,_idshk,AP1,10.42.156.78,58920,\\*\IPC$
8/3/2017,1:16 PM,_idshk,AP1,10.42.156.78,58920,\\*\AGIHK
8/3/2017,1:16 PM,_idshk,AP1,10.42.156.78,58917,\\*\AGIHK
8/3/2017,1:15 PM,_idshk,AP1,10.42.156.78,65246,\\*\AGIHK
8/3/2017,1:15 PM,rmisp,AP1,10.80.24.173,62180,\\*\IPC$
8/3/2017,1:15 PM,_idshk,AP1,10.42.156.78,65237,\\*\IPC$
8/3/2017,1:15 PM,_idshk,AP1,10.42.156.78,65237,\\*\AGIHK
8/3/2017,1:15 PM,JANECHE,AP1,10.80.19.100,61370,\\*\IPC$
8/3/2017,1:15 PM,JANECHE,AP1,10.80.19.100,61369,\\*\IPC$
8/3/2017,1:15 PM,_wasadm,ADASIAPAC,10.42.160.12,51151,\\*\IPC$
8/3/2017,1:15 PM,_wasadm,ADASIAPAC,10.42.160.12,51146,\\*\IPC$
8/3/2017,1:14 PM,_idshk,AP1,10.42.156.78,65232,\\*\IPC$
8/3/2017,1:14 PM,_idshk,AP1,10.42.156.78,65232,\\*\AGIHK
8/3/2017,1:13 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,62321,\\*\IPC$
8/3/2017,1:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62311,\\*\SYSVOL
8/3/2017,1:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62311,\\*\IPC$
8/3/2017,1:11 PM,_idshk,AP1,10.42.156.78,65226,\\*\IPC$
8/3/2017,1:11 PM,_idshk,AP1,10.42.156.78,65226,\\*\AGIHK
8/3/2017,1:10 PM,AGIHKGSQ2P$,ADASIAPAC,10.42.156.89,59645,\\*\SYSVOL
8/3/2017,1:09 PM,_idshk,AP1,10.42.156.78,65220,\\*\IPC$
8/3/2017,1:09 PM,rmisp,AP1,10.80.24.173,62105,\\*\IPC$
8/3/2017,1:07 PM,AGIHKGHI2UD$,ADASIAPAC,10.42.160.16,58034,\\*\SYSVOL
8/3/2017,1:07 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62296,\\*\IPC$
8/3/2017,1:07 PM,AGIHKGWSQ5UD$,ADASIAPAC,10.42.160.12,51095,\\*\IPC$
8/3/2017,1:05 PM,_idshk,AP1,10.42.156.78,65209,\\*\AGIHK
8/3/2017,1:04 PM,rmisp,AP1,10.80.24.173,62026,\\*\IPC$
8/3/2017,1:04 PM,_idshk,AP1,10.42.156.78,65209,\\*\IPC$
8/3/2017,1:03 PM,dataexp,AP1,10.42.156.118,59443,\\*\IPC$
8/3/2017,1:03 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62282,\\*\SYSVOL
8/3/2017,1:02 PM,_idshk,AP1,10.42.156.78,65196,\\*\IPC$
8/3/2017,1:02 PM,_idshk,AP1,10.42.156.78,65196,\\*\AGIHK
8/3/2017,1:02 PM,dataexp,AP1,10.42.156.118,59385,\\*\IPC$
8/3/2017,1:01 PM,_idshk,AP1,10.42.156.78,65188,\\*\AGIHK
8/3/2017,1:01 PM,dataexp,AP1,10.42.156.118,59377,\\*\IPC$
8/3/2017,1:00 PM,dataexp,AP1,10.42.156.118,59340,\\*\IPC$
8/3/2017,1:00 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.38,65384,\\*\IPC$
8/3/2017,1:00 PM,_idshk,AP1,10.42.156.78,65170,\\*\IPC$
8/3/2017,1:00 PM,_idshk,AP1,10.42.156.78,65170,\\*\AGIHK
8/3/2017,12:59 PM,rmisp,AP1,10.80.24.173,61957,\\*\IPC$
8/3/2017,12:59 PM,_idshk,AP1,10.42.156.78,65165,\\*\IPC$
8/3/2017,12:58 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,53437,\\*\IPC$
8/3/2017,12:58 PM,AGIHKGRAI14P$,ADASIAPAC,183.100.2.39,51836,\\*\SYSVOL
8/3/2017,12:58 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.39,51833,\\*\SYSVOL
8/3/2017,12:57 PM,_idshk,AP1,10.42.156.78,65162,\\*\IPC$
8/3/2017,12:57 PM,_idshk,AP1,10.42.156.78,65162,\\*\AGIHK
8/3/2017,12:55 PM,_idshk,AP1,10.42.156.78,65151,\\*\AGIHK
8/3/2017,12:54 PM,_idshk,AP1,10.42.156.78,65150,\\*\IPC$
8/3/2017,12:54 PM,_idshk,AP1,10.42.156.78,65150,\\*\AGIHK
8/3/2017,12:54 PM,rmisp,AP1,10.80.24.173,61880,\\*\IPC$
8/3/2017,12:54 PM,_idshk,AP1,10.42.156.78,65148,\\*\AGIHK
8/3/2017,12:53 PM,_idshk,AP1,10.42.156.78,65142,\\*\IPC$
8/3/2017,12:53 PM,_idshk,AP1,10.42.156.78,65142,\\*\AGIHK
8/3/2017,12:53 PM,_idshk,AP1,10.42.156.78,65142,\\*\IPC$
8/3/2017,12:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,53412,\\*\IPC$
8/3/2017,12:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,53412,\\*\SYSVOL
8/3/2017,12:52 PM,A00004897,AP1,183.111.2.46,61428,\\*\SYSVOL
8/3/2017,12:52 PM,A00004897,AP1,183.111.2.46,61428,\\*\IPC$
8/3/2017,12:52 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,53405,\\*\IPC$
8/3/2017,12:52 PM,PDC7AP-ISEADM01$,1CORP,10.80.129.11,64253,\\*\IPC$
8/3/2017,12:51 PM,_idshk,AP1,10.42.156.78,65125,\\*\IPC$
8/3/2017,12:50 PM,_idshk,AP1,10.42.156.78,65125,\\*\IPC$
8/3/2017,12:50 PM,ELLANEN,AP1,10.80.241.27,52563,\\*\IPC$
8/3/2017,12:50 PM,ELLANEN,AP1,10.80.241.27,52562,\\*\IPC$
8/3/2017,12:50 PM,_idshk,AP1,10.42.156.78,65125,\\*\IPC$
8/3/2017,12:50 PM,_idshk,AP1,10.42.156.78,65125,\\*\AGIHK
8/3/2017,12:49 PM,_idshk,AP1,10.42.156.78,65118,\\*\IPC$
8/3/2017,12:49 PM,_idshk,AP1,10.42.156.78,65118,\\*\AGIHK
8/3/2017,12:48 PM,rmisp,AP1,10.80.24.173,61778,\\*\IPC$
8/3/2017,12:48 PM,_idshk,AP1,10.42.156.78,65116,\\*\IPC$
8/3/2017,12:46 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,60235,\\*\SYSVOL
8/3/2017,12:46 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,60235,\\*\IPC$
8/3/2017,12:46 PM,_idshk,AP1,10.42.156.78,65111,\\*\AGIHK
8/3/2017,12:45 PM,_idshk,AP1,10.42.156.78,65097,\\*\IPC$
8/3/2017,12:45 PM,_idshk,AP1,10.42.156.78,65097,\\*\AGIHK
8/3/2017,12:45 PM,_idshk,AP1,10.42.156.78,65089,\\*\AGIHK
8/3/2017,12:45 PM,_wasadm,ADASIAPAC,10.42.160.12,50946,\\*\IPC$
8/3/2017,12:45 PM,_wasadm,ADASIAPAC,10.42.160.12,50941,\\*\IPC$
8/3/2017,12:43 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,53380,\\*\IPC$
8/3/2017,12:43 PM,PGC1US-ISEADM01$,1CORP,10.42.54.34,34232,\\*\IPC$
8/3/2017,2:00 PM,_idshk,AP1,10.42.156.78,59139,\\*\IPC$
8/3/2017,2:00 PM,_idshk,AP1,10.42.156.78,59139,\\*\AGIHK
8/3/2017,2:00 PM,dataexp,AP1,10.42.156.118,60092,\\*\IPC$
8/3/2017,2:00 PM,_idshk,AP1,10.42.156.78,59133,\\*\AGIHK
8/3/2017,2:00 PM,_apbod,AP1,10.80.130.63,53161,\\*\IPC$
8/3/2017,1:59 PM,AGIHKGSP5DD$,ADASIAPAC,10.42.166.11,51262,\\*\IPC$
8/3/2017,1:58 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,62485,\\*\IPC$
8/3/2017,1:58 PM,_idshk,AP1,10.42.156.78,59125,\\*\IPC$
8/3/2017,1:58 PM,TGC2EU-ISEADM01$,EU1,10.42.108.128,16574,\\*\IPC$
8/3/2017,1:57 PM,rmisp,AP1,10.80.24.173,63189,\\*\IPC$
8/3/2017,1:57 PM,PGC2EU-ISEPSN02$,1CORP,10.42.106.54,60278,\\*\IPC$
8/3/2017,1:55 PM,AGIHKGSU1DP$,ADASIAPAC,183.111.2.129,60148,\\*\SYSVOL
8/3/2017,1:55 PM,_idshk,AP1,10.42.156.78,59116,\\*\AGIHK
8/3/2017,1:55 PM,_idshk,AP1,10.42.156.78,59116,\\*\IPC$
8/3/2017,1:54 PM,JANECHE,AP1,10.80.19.100,61628,\\*\IPC$
8/3/2017,1:54 PM,JANECHE,AP1,10.80.19.100,61625,\\*\IPC$
8/3/2017,1:53 PM,_idshk,AP1,10.42.156.78,59113,\\*\IPC$
8/3/2017,1:53 PM,_idshk,AP1,10.42.156.78,59113,\\*\AGIHK
8/3/2017,1:53 PM,_idshk,AP1,10.42.156.78,59111,\\*\IPC$
8/3/2017,1:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62465,\\*\IPC$
8/3/2017,1:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62462,\\*\IPC$
8/3/2017,1:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62462,\\*\SYSVOL
8/3/2017,1:52 PM,rmisp,AP1,10.80.24.173,63074,\\*\IPC$
8/3/2017,1:51 PM,_idshk,AP1,10.42.156.78,59102,\\*\IPC$
8/3/2017,1:51 PM,_idshk,AP1,10.42.156.78,59102,\\*\AGIHK
8/3/2017,1:49 PM,_idshk,AP1,10.42.156.78,59097,\\*\IPC$
8/3/2017,1:49 PM,_idshk,AP1,10.42.156.78,59097,\\*\AGIHK
8/3/2017,1:48 PM,AGIHKGSU1D$,ADASIAPAC,183.111.2.126,59249,\\*\IPC$
8/3/2017,1:47 PM,MARGART,AP1,10.80.18.80,64581,\\*\IPC$
8/3/2017,1:47 PM,MARGART,AP1,10.80.18.80,64577,\\*\IPC$
8/3/2017,1:47 PM,_idshk,AP1,10.42.156.78,59090,\\*\IPC$
8/3/2017,1:47 PM,_idshk,AP1,10.42.156.78,59090,\\*\AGIHK
8/3/2017,1:47 PM,rmisp,AP1,10.80.24.173,62854,\\*\IPC$
8/3/2017,1:46 PM,_idshk,AP1,10.42.156.78,59071,\\*\AGIHK
8/3/2017,1:45 PM,_idshk,AP1,10.42.156.78,59060,\\*\AGIHK
8/3/2017,1:45 PM,_idshk,AP1,10.42.156.78,59054,\\*\AGIHK
8/3/2017,1:45 PM,_wasadm,ADASIAPAC,10.42.160.12,63586,\\*\IPC$
8/3/2017,1:45 PM,_wasadm,ADASIAPAC,10.42.160.12,63583,\\*\IPC$
8/3/2017,1:44 PM,juyeonl,AP1,183.100.2.38,49216,\\*\IPC$
8/3/2017,1:44 PM,AGIHKGRAI12D$,ADASIAPAC,183.111.2.46,61884,\\*\SYSVOL
8/3/2017,1:44 PM,AGIHKGRAI12D$,ADASIAPAC,183.111.2.46,61884,\\*\IPC$
8/3/2017,1:44 PM,JANECHE,AP1,10.80.19.100,61562,\\*\IPC$
8/3/2017,1:44 PM,JANECHE,AP1,10.80.19.100,61559,\\*\IPC$
8/3/2017,1:43 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,62429,\\*\IPC$
8/3/2017,1:43 PM,AGIHKGWSQ5DD$,ADASIAPAC,10.42.166.12,64668,\\*\SYSVOL
8/3/2017,1:43 PM,AGIHKGWSQ5DD$,ADASIAPAC,10.42.166.12,64668,\\*\IPC$
8/3/2017,1:43 PM,AGIHKGSQ1D$,ADASIAPAC,183.111.2.71,64939,\\*\SYSVOL
8/3/2017,1:43 PM,AGIHKGSQ1D$,ADASIAPAC,183.111.2.71,64939,\\*\IPC$
8/3/2017,1:43 PM,_idshk,AP1,10.42.156.78,59042,\\*\IPC$
8/3/2017,1:43 PM,_idshk,AP1,10.42.156.78,59042,\\*\AGIHK
8/3/2017,1:43 PM,AGIHKGRAI13D$,ADASIAPAC,183.111.2.47,60277,\\*\SYSVOL
8/3/2017,1:43 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62413,\\*\SYSVOL
8/3/2017,1:42 PM,_idshk,AP1,10.42.156.78,59035,\\*\IPC$
8/3/2017,1:41 PM,rmisp,AP1,10.80.24.173,62647,\\*\IPC$
8/3/2017,1:41 PM,_idshk,AP1,10.42.156.78,59031,\\*\IPC$
8/3/2017,1:41 PM,_idshk,AP1,10.42.156.78,59031,\\*\AGIHK
8/3/2017,1:39 PM,_idshk,AP1,10.42.156.78,59028,\\*\IPC$
8/3/2017,1:39 PM,_idshk,AP1,10.42.156.78,59028,\\*\AGIHK
8/3/2017,1:39 PM,PGC1US-ISEMON01$,1CORP,10.42.54.35,53555,\\*\IPC$
8/3/2017,1:38 PM,AGIHKGSUSQ1P$,ADASIAPAC,183.100.2.127,55094,\\*\SYSVOL
8/3/2017,1:38 PM,AGIHKGSUSQ1P$,ADASIAPAC,183.100.2.127,55094,\\*\IPC$
8/3/2017,1:37 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62396,\\*\IPC$
8/3/2017,1:36 PM,rmisp,AP1,10.80.24.173,62503,\\*\IPC$
8/3/2017,1:35 PM,_idshk,AP1,10.42.156.78,59020,\\*\IPC$
8/3/2017,1:35 PM,_idshk,AP1,10.42.156.78,59020,\\*\AGIHK
8/3/2017,1:33 PM,AGIHKGWSQV6P$,ADASIAPAC,10.42.156.19,61802,\\*\SYSVOL
8/3/2017,1:33 PM,AGIHKGWSQV6P$,ADASIAPAC,10.42.156.19,61802,\\*\IPC$
8/3/2017,1:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62386,\\*\SYSVOL
8/3/2017,1:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62386,\\*\IPC$
8/3/2017,1:32 PM,_idshk,AP1,10.42.156.78,59007,\\*\IPC$
8/3/2017,1:32 PM,_idshk,AP1,10.42.156.78,59007,\\*\AGIHK
8/3/2017,1:31 PM,_idshk,AP1,10.42.156.78,59001,\\*\AGIHK
8/3/2017,1:31 PM,rmisp,AP1,10.80.24.173,62425,\\*\IPC$
8/3/2017,1:30 PM,_idshk,AP1,10.42.156.78,58993,\\*\IPC$
8/3/2017,1:30 PM,_idshk,AP1,10.42.156.78,58988,\\*\AGIHK
8/3/2017,1:30 PM,AGIHKGSUSQ1D$,ADASIAPAC,183.111.2.127,51041,\\*\IPC$
8/3/2017,1:30 PM,AGIHKGSP5UD$,ADASIAPAC,10.42.160.11,50230,\\*\IPC$
8/3/2017,1:29 PM,_idshk,AP1,10.42.156.78,58979,\\*\AGIHK
8/3/2017,1:29 PM,_idshk,AP1,10.42.156.78,58979,\\*\IPC$
8/3/2017,1:28 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,62371,\\*\IPC$
8/3/2017,1:28 PM,_idshk,AP1,10.42.156.78,58976,\\*\IPC$
8/3/2017,1:28 PM,_idshk,AP1,10.42.156.78,58976,\\*\AGIHK
8/3/2017,1:27 PM,VIKKIN,AP1,10.80.17.149,63725,\\*\IPC$
8/3/2017,1:26 PM,_idshk,AP1,10.42.156.78,58970,\\*\IPC$
8/3/2017,1:26 PM,_idshk,AP1,10.42.156.78,58970,\\*\AGIHK
8/3/2017,1:25 PM,ise1-t$,EU1,10.48.208.75,57731,\\*\IPC$
8/3/2017,1:25 PM,rmisp,AP1,10.80.24.173,62333,\\*\IPC$
8/3/2017,1:25 PM,_idshk,AP1,10.42.156.78,58963,\\*\IPC$
8/3/2017,1:23 PM,_idshk,AP1,10.42.156.78,58942,\\*\IPC$
8/3/2017,1:23 PM,_idshk,AP1,10.42.156.78,58942,\\*\AGIHK
8/3/2017,1:23 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62350,\\*\SYSVOL
8/3/2017,1:22 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,62345,\\*\IPC$
8/3/2017,2:39 PM,rmisp,AP1,10.80.24.173,64535,\\*\IPC$
8/3/2017,2:38 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57524,\\*\IPC$
8/3/2017,2:38 PM,ELLANEN,AP1,10.80.241.27,53191,\\*\AGIHK
8/3/2017,2:38 PM,ELLANEN,AP1,10.80.241.27,53191,\\*\IPC$
8/3/2017,2:38 PM,ELLANEN,AP1,10.80.241.27,53190,\\*\IPC$
8/3/2017,2:36 PM,ise2-t$,EU1,10.48.208.76,39891,\\*\IPC$
8/3/2017,2:35 PM,_idshk,AP1,10.42.156.78,57732,\\*\IPC$
8/3/2017,2:35 PM,_idshk,AP1,10.42.156.78,57732,\\*\AGIHK
8/3/2017,2:34 PM,svc_p_cc_orion_01,EU1,10.42.156.146,53636,\\*\C$
8/3/2017,2:34 PM,svc_p_cc_orion_01,EU1,10.42.156.146,53636,\\*\IPC$
8/3/2017,2:34 PM,rmisp,AP1,10.80.24.173,64346,\\*\IPC$
8/3/2017,2:33 PM,_idshk,AP1,10.42.156.78,57716,\\*\IPC$
8/3/2017,2:33 PM,_idshk,AP1,10.42.156.78,57716,\\*\AGIHK
8/3/2017,2:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57497,\\*\SYSVOL
8/3/2017,2:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57497,\\*\IPC$
8/3/2017,2:33 PM,maggiez,AP1,10.80.17.50,54410,\\*\IPC$
8/3/2017,2:33 PM,maggiez,AP1,10.80.17.50,54402,\\*\IPC$
8/3/2017,2:33 PM,maggiez,AP1,10.80.17.50,54402,\\*\AGIHK
8/3/2017,2:32 PM,AGIHKGRAI13P$,ADASIAPAC,183.100.2.38,49350,\\*\IPC$
8/3/2017,2:31 PM,_idshk,AP1,10.42.156.78,57713,\\*\IPC$
8/3/2017,2:31 PM,_idshk,AP1,10.42.156.78,57713,\\*\AGIHK
8/3/2017,2:31 PM,_idshk,AP1,10.42.156.78,57698,\\*\AGIHK
8/3/2017,2:31 PM,_idshk,AP1,10.42.156.78,57694,\\*\IPC$
8/3/2017,2:30 PM,_idshk,AP1,10.42.156.78,57687,\\*\AGIHK
8/3/2017,2:30 PM,_idshk,AP1,10.42.156.78,57681,\\*\AGIHK
8/3/2017,2:29 PM,rmisp,AP1,10.80.24.173,64155,\\*\IPC$
8/3/2017,2:28 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,57484,\\*\IPC$
8/3/2017,2:28 PM,IVANY,AP1,10.80.241.47,63557,\\*\IPC$
8/3/2017,2:26 PM,_idshk,AP1,10.42.156.78,57669,\\*\IPC$
8/3/2017,2:26 PM,_idshk,AP1,10.42.156.78,57669,\\*\AGIHK
8/3/2017,2:25 PM,_idshk,AP1,10.42.156.78,57663,\\*\AGIHK
8/3/2017,2:25 PM,_idshk,AP1,10.42.156.78,57663,\\*\IPC$
8/3/2017,2:24 PM,AGIHKGRAI14P$,ADASIAPAC,183.100.2.39,52092,\\*\SYSVOL
8/3/2017,2:24 PM,_idshk,AP1,10.42.156.78,57660,\\*\IPC$
8/3/2017,2:24 PM,_idshk,AP1,10.42.156.78,57660,\\*\AGIHK
8/3/2017,2:23 PM,rmisp,AP1,10.80.24.173,63910,\\*\IPC$
8/3/2017,2:23 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57462,\\*\IPC$
8/3/2017,2:23 PM,FIONC,AP1,10.80.20.37,58489,\\*\RCMHK
8/3/2017,2:23 PM,FIONC,AP1,10.80.20.37,58489,\\*\IPC$
8/3/2017,2:23 PM,FIONC,AP1,10.80.20.37,58485,\\*\IPC$
8/3/2017,2:23 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57457,\\*\SYSVOL
8/3/2017,2:22 PM,AGIHKGRAI12P$,ADASIAPAC,183.100.2.37,63361,\\*\SYSVOL
8/3/2017,2:22 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.37,63358,\\*\SYSVOL
8/3/2017,2:22 PM,SHERENL,AP1,10.80.19.103,60660,\\*\IPC$
8/3/2017,2:20 PM,ELLANEN,AP1,10.80.241.27,52884,\\*\IPC$
8/3/2017,2:20 PM,ELLANEN,AP1,10.80.241.27,53030,\\*\IPC$
8/3/2017,2:20 PM,_idshk,AP1,10.42.156.78,57654,\\*\IPC$
8/3/2017,2:20 PM,_idshk,AP1,10.42.156.78,57654,\\*\AGIHK
8/3/2017,2:20 PM,AGIHKGRAI12P$,ADASIAPAC,183.100.2.37,63336,\\*\SYSVOL
8/3/2017,2:19 PM,_idshk,AP1,10.42.156.78,57649,\\*\IPC$
8/3/2017,2:19 PM,_idshk,AP1,10.42.156.78,57649,\\*\AGIHK
8/3/2017,2:18 PM,rmisp,AP1,10.80.24.173,63691,\\*\IPC$
8/3/2017,2:17 PM,A00004897,AP1,183.100.2.37,63306,\\*\SYSVOL
8/3/2017,2:16 PM,ELLANEN,AP1,10.80.241.27,52884,\\*\IPC$
8/3/2017,2:16 PM,_idshk,AP1,10.42.156.78,57639,\\*\AGIHK
8/3/2017,2:16 PM,dataexp,AP1,10.42.156.118,60354,\\*\IPC$
8/3/2017,2:15 PM,_idshk,AP1,10.42.156.78,59204,\\*\AGIHK
8/3/2017,2:15 PM,_apbop,AP1,183.109.1.79,64340,\\*\IPC$
8/3/2017,2:15 PM,dataexp,AP1,10.42.156.118,60314,\\*\IPC$
8/3/2017,2:15 PM,_idshk,AP1,10.42.156.78,59196,\\*\AGIHK
8/3/2017,2:15 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.126,62399,\\*\IPC$
8/3/2017,2:15 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.126,62399,\\*\AGIHK
8/3/2017,2:15 PM,_wasadm,ADASIAPAC,10.42.160.12,63823,\\*\IPC$
8/3/2017,2:15 PM,_wasadm,ADASIAPAC,10.42.160.12,63820,\\*\IPC$
8/3/2017,2:14 PM,_idshk,AP1,10.42.156.78,59189,\\*\AGIHK
8/3/2017,2:14 PM,_idshk,AP1,10.42.156.78,59189,\\*\IPC$
8/3/2017,2:13 PM,SHERENL,AP1,10.80.19.103,60590,\\*\IPC$
8/3/2017,2:13 PM,SHERENL,AP1,10.80.19.103,60582,\\*\IPC$
8/3/2017,2:13 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,57440,\\*\IPC$
8/3/2017,2:13 PM,ELLANEN,AP1,10.80.241.27,52884,\\*\IPC$
8/3/2017,2:13 PM,ELLANEN,AP1,10.80.241.27,52884,\\*\AGIHK
8/3/2017,2:13 PM,ELLANEN,AP1,10.80.241.27,52881,\\*\IPC$
8/3/2017,2:13 PM,rmisp,AP1,10.80.24.173,63526,\\*\IPC$
8/3/2017,2:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57427,\\*\SYSVOL
8/3/2017,2:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57427,\\*\IPC$
8/3/2017,2:12 PM,_idshk,AP1,10.42.156.78,59186,\\*\IPC$
8/3/2017,2:12 PM,_idshk,AP1,10.42.156.78,59186,\\*\AGIHK
8/3/2017,2:08 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57416,\\*\IPC$
8/3/2017,2:08 PM,rmisp,AP1,10.80.24.173,63418,\\*\IPC$
8/3/2017,2:06 PM,_idshk,AP1,10.42.156.78,59173,\\*\IPC$
8/3/2017,2:06 PM,_idshk,AP1,10.42.156.78,59173,\\*\AGIHK
8/3/2017,2:03 PM,PGC1US-ISEPSN01$,1CORP,10.42.54.36,47920,\\*\IPC$
8/3/2017,2:03 PM,_idshk,AP1,10.42.156.78,59161,\\*\IPC$
8/3/2017,2:03 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57398,\\*\SYSVOL
8/3/2017,2:02 PM,rmisp,AP1,10.80.24.173,63313,\\*\IPC$
8/3/2017,2:02 PM,_idshk,AP1,10.42.156.78,59154,\\*\IPC$
8/3/2017,2:02 PM,_idshk,AP1,10.42.156.78,59154,\\*\AGIHK
8/3/2017,2:01 PM,_idshk,AP1,10.42.156.78,59149,\\*\IPC$
8/3/2017,2:01 PM,_apbod,AP1,10.80.130.63,53399,\\*\IPC$
8/3/2017,2:01 PM,_idshk,AP1,10.42.156.78,59149,\\*\AGIHK
8/3/2017,3:19 PM,PGC2EU-ISEPSN01$,1CORP,10.42.106.53,19101,\\*\IPC$
8/3/2017,3:19 PM,AGIHKGWSQ5DD$,ADASIAPAC,10.42.166.12,55958,\\*\SYSVOL
8/3/2017,3:19 PM,AGIHKGWSQ5DD$,ADASIAPAC,10.42.166.12,55958,\\*\IPC$
8/3/2017,3:17 PM,_idshk,AP1,10.42.156.78,61440,\\*\IPC$
8/3/2017,3:17 PM,_idshk,AP1,10.42.156.78,61440,\\*\AGIHK
8/3/2017,3:17 PM,_APSpotLightSvc,AP1,10.42.156.66,59386,\\*\IPC$
8/3/2017,3:16 PM,rmisp,AP1,10.80.24.173,65269,\\*\IPC$
8/3/2017,3:15 PM,_idshk,AP1,10.42.156.78,61434,\\*\IPC$
8/3/2017,3:15 PM,_idshk,AP1,10.42.156.78,61434,\\*\AGIHK
8/3/2017,3:15 PM,JANECHE,AP1,10.80.21.53,62753,\\*\IPC$
8/3/2017,3:15 PM,JANECHE,AP1,10.80.21.53,62751,\\*\IPC$
8/3/2017,3:15 PM,_idshk,AP1,10.42.156.78,57976,\\*\AGIHK
8/3/2017,3:15 PM,_idshk,AP1,10.42.156.78,57973,\\*\IPC$
8/3/2017,3:15 PM,_idshk,AP1,10.42.156.78,57968,\\*\AGIHK
8/3/2017,3:13 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,57683,\\*\IPC$
8/3/2017,3:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57679,\\*\IPC$
8/3/2017,3:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57679,\\*\SYSVOL
8/3/2017,3:13 PM,AGIHKGSP5UD$,ADASIAPAC,10.42.160.11,62813,\\*\IPC$
8/3/2017,3:13 PM,MARGART,AP1,10.80.18.80,65422,\\*\IPC$
8/3/2017,3:13 PM,MARGART,AP1,10.80.18.80,65420,\\*\IPC$
8/3/2017,3:11 PM,ELLANEN,AP1,10.80.241.27,53314,\\*\AGIHK
8/3/2017,3:11 PM,ELLANEN,AP1,10.80.241.27,53314,\\*\IPC$
8/3/2017,3:11 PM,ELLANEN,AP1,10.80.241.27,53313,\\*\IPC$
8/3/2017,3:11 PM,rmisp,AP1,10.80.24.173,65180,\\*\IPC$
8/3/2017,3:10 PM,_idshk,AP1,10.42.156.78,57939,\\*\IPC$
8/3/2017,3:10 PM,_idshk,AP1,10.42.156.78,57939,\\*\AGIHK
8/3/2017,3:09 PM,_idshk,AP1,10.42.156.78,57885,\\*\IPC$
8/3/2017,3:09 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57665,\\*\IPC$
8/3/2017,3:06 PM,AGIHKGWSQV6P$,ADASIAPAC,10.42.156.19,64756,\\*\SYSVOL
8/3/2017,3:06 PM,AGIHKGWSQV6P$,ADASIAPAC,10.42.156.19,64756,\\*\IPC$
8/3/2017,3:06 PM,EMILYW,AP1,10.80.16.86,53848,\\*\IPC$
8/3/2017,3:06 PM,EMILYW,AP1,10.80.16.86,53848,\\*\AGIHK
